"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Random.ID","A1_1","A2_1","A2_2","A2_3","A2_4","A2_5","A3_1","A3_2","A4_1","A5_1","A5_2","A5_3","A5_4","A5_5","A5_6","A5_7","A5_8","A5_9","A5_10","A5_11","A5_12","A5_13","A5_14","A5_15","A5_16","A5_17","A5_18","A5_19","A5_20","A5_21","A5_22","A5_23","A5_24","A5_25","A6_1","A6_2","A6_3","A6_4","A6_5","A6_6","A7_1","A7_2","A7_3","A7_4","A7_5","A7_6","A7_7","A7_8","A7_9","A7_10","A7_11","A7_12","A7_13","A7_14","A7_15","A7_16","A7_17","A7_18","A7_19","A7_20","A7_21","A7_22","A7_23","A7_24","A7_25","A7_26","A7_27","A8_1","A8_2","A8_3","A8_4","A8_5","A8_6","A8_7","A8_8","A9_1","A9_2","A9_3","A9_4","A9_5","A9_6","A9_7","A9_8","A9_9","A9_10","A9_11","A9_12","A9_13","A9_14","A9_15","A9_16","A9_17","A9_18","A9_19","A9_20","A9_21","A9_22","A9_23","A9_24","A9_25","A10_1","A10_2","A10_3","A11_1","A11_2","A12_3","A13_1","A13_2","A14_1","A14_2","A14_3","A14_4","A14_5","A15_1","A15_2","A16_1","A16_2","A17_1","A18_1","A19_1","A19_2","A19_3","A19_4","A20_1","A20_2","A20_3","A20_4","A20_5","A20_6","A21_1","A22_1","A22_2","A23_1","A24_1","A25_1","A25_2","A25_3","A26_1","A27_1","A27_2","A28_1","A28_2","A28_3","A28_4","A28_5","A28_6","A28_7","A28_8","A28_9","A28_10","A29_1","A29_2","A29_3"
"2021-07-08 21:13:03","2021-07-08 21:34:19","0","","100","1275","1","2021-07-08 21:34:20","R_2490Huz12kzNjjc","","","","","","","anonymous","EN","9236","1","6","55","23","28","10","5","5","12","5","5","4","1","5","4","5","1","1","1","1","5","4","4","4","5","5","5","5","5","4","4","1","1","2","2","2","4","2","3","2","2","2","1","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1","1","5","5","1","1","1","2","1","2","5","1","5","5","1","5","5","1","1","1","1","1","1","1","1","1","1","1","1","5","3","2","1","4","4","1","5","1","5","1","1","1","3","4","1","5","60","40","5","30","30","25","28","25","18","15","40","60","35","60","4","65","35","25","38","46","40","40","25","32","37","61","45","35","35","20","4000","1","20","","60","2500","5000","63","2","1","59000","63","Santa Clara","1","2","1","2","1","6","1"
"2021-07-08 21:03:51","2021-07-08 21:35:06","0","","100","1875","1","2021-07-08 21:35:07","R_26o0QF3TH2ONBUs","","","","","","","anonymous","EN","9711","1","29","83","8","22","35","32","43","65","4","3","2","3","3","4","3","1","4","5","4","3","2","3","4","3","2","1","2","3","4","3","3","2","4","3","2","1","2","3","4","2","3","3","2","1","2","3","4","4","3","2","3","2","1","2","3","4","3","3","2","1","3","","4","3","2","3","5","4","3","2","3","4","4","2","3","2","1","2","3","2","2","3","4","3","2","5","3","2","3","4","3","2","2","3","4","3","2","1","2","3","2","4","29","41","58","73","52","80","61","49","54","74","71","50","83","57","","58","67","39","65","62","79","47","36","24","38","48","61","53","63","74","","2","","3","90","","","60","2","1","10000","60","Kern ","2","2","2","2","","4","2"
"2021-07-08 21:05:28","2021-07-08 21:35:08","0","","100","1779","1","2021-07-08 21:35:08","R_3RxghN9sY9XsZEN","","","","","","","anonymous","EN","7068","1","60","86","62","82","45","51","51","40","5","4","4","3","3","3","4","1","1","1","1","1","3","4","4","3","5","4","4","5","4","4","1","3","2","2","1","2","3","3","2","4","2","1","1","1","3","2","2","1","3","2","3","1","2","3","2","4","2","2","4","3","4","2","3","5","4","3","4","3","2","2","3","3","2","3","1","1","4","1","1","2","1","2","1","3","2","5","4","2","1","2","2","1","2","3","5","2","1","3","2","1","1","3","51","51","61","40","71","40","62","73","32","42","71","31","51","30","15","51","41","31","41","51","52","81","71","49","85","86","50","41","50","45","25","1","10","","73","20","15","30","2","1","40000","2","Los Angeles","2","1","2","7","1","6","2"
"2021-07-08 21:27:02","2021-07-08 21:36:33","0","","100","571","1","2021-07-08 21:36:34","R_pN4LEimkSRl7GIF","","","","","","","anonymous","EN","6524","1","54","51","46","54","54","50","42","56","2","1","2","1","1","2","1","1","2","2","1","1","1","2","2","2","1","3","2","2","2","1","3","2","3","1","2","","1","1","1","2","3","3","2","2","1","2","2","2","1","2","3","2","2","3","1","4","2","1","3","2","1","3","3","4","4","3","2","1","3","2","1","3","2","1","1","1","2","1","2","2","2","1","2","3","1","5","2","1","3","1","2","2","2","1","2","3","2","1","2","2","1","2","30","47","41","52","46","46","75","64","53","38","53","43","47","44","2","47","45","52","55","52","41","54","37","65","51","51","45","30","47","38","300","1","6","","57","531000","9600","29","2","1","68000","29","oakland","1","2","1","6","1","6","2"
"2021-07-08 21:20:00","2021-07-08 21:36:36","0","","100","996","1","2021-07-08 21:36:36","R_O3BaTAAba7WqGbL","","","","","","","anonymous","EN","4404","1","100","89","100","94","89","95","89","97","5","5","2","4","3","1","3","1","4","1","1","1","2","3","1","1","3","1","1","2","3","1","1","2","2","3","2","1","1","2","2","1","1","2","4","1","2","2","1","3","1","1","1","2","1","","3","4","3","1","3","1","2","","2","1","1","2","1","1","2","3","1","4","1","2","1","1","2","2","1","2","1","1","2","3","3","5","1","1","2","3","3","2","1","1","2","3","2","1","2","1","2","5","100","96","93","95","99","84","91","99","95","","93","98","95","75","0.50","99","97","90","100","95","99","86","93","92","99","99","99","91","97","97","500","","","","95","10","12","38","2","1","1000000","38","USA","1","1","1","1","1","6","2"
"2021-07-08 21:19:59","2021-07-08 21:36:47","0","","100","1008","1","2021-07-08 21:36:48","R_1IdbXuZRcVl1tkK","","","","","","","anonymous","EN","1598","1","1","61","13","28","2","10","12","41","2","2","2","4","4","2","2","1","2","2","2","2","4","4","2","2","2","2","2","2","2","2","1","1","4","4","4","4","4","4","3","1","1","2","2","2","2","2","2","4","","2","2","2","2","2","2","4","2","2","2","2","4","2","2","2","4","2","3","3","2","3","3","3","3","3","2","2","4","2","4","2","4","4","4","4","2","5","2","2","2","2","4","2","4","4","2","2","2","4","2","2","4","4","79","21","19","2","63","50","40","7","2","3","1","98","40","61","2","79","87","81","100","100","89","90","28","28","81","63","80","51","36","40","3000","1","20","","52","1000","5000","22","1","1","40000","22","alameda","1","2","3","4","1","6","2"
"2021-07-08 21:24:30","2021-07-08 21:37:08","0","","100","757","1","2021-07-08 21:37:08","R_2zGYG7Gy53fUm2l","","","","","","","anonymous","EN","9062","1","21","52","30","20","13","15","6","14","2","2","2","2","2","4","4","1","2","2","2","2","4","4","2","3","3","3","3","3","3","3","3","3","3","2","","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","4","2","2","4","2","2","","2","2","2","2","4","2","4","4","2","4","4","2","2","2","2","2","2","2","2","2","2","2","2","5","2","2","2","4","4","2","4","2","4","2","2","2","2","4","2","4","65","35","25","31","15","45","22","12","4","4","22","71","27","79","0.5","41","51","70","39","36","50","50","26","26","75","74","30","19","20","40","500","1","5","","82","800","3000","28","4","8","35000","28","San Francisco","1","2","","3","1","4","2"
"2021-07-08 21:26:21","2021-07-08 21:37:09","0","","100","648","1","2021-07-08 21:37:09","R_21jFuWQo7AfKahc","","","","","","","anonymous","EN","9909","1","100","71","4","11","10","4","2","17","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","5","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","5","71","81","100","61","41","82","9","8","6","4","61","40","99","97","0.6","91","94","98","97","92","97","9","7","5","5","3","6","91","89","66","1000","2","","5","96","500","1000","35","2","1","29000","2","Northridge","1","1","2","1","1","6","2"
"2021-07-08 21:22:58","2021-07-08 21:37:14","0","","100","856","1","2021-07-08 21:37:15","R_3DoQwtKN8SDTocF","","","","","","","anonymous","EN","6018","1","14","40","20","10","10","35","17","30","2","1","2","3","1","4","5","1","1","1","2","4","5","5","4","3","5","5","2","2","5","2","1","1","1","3","2","4","4","4","3","1","1","1","1","2","1","1","1","1","2","2","2","1","1","1","1","4","1","1","2","1","1","3","2","1","1","4","5","2","4","4","1","5","5","1","1","5","5","1","1","1","1","2","2","2","1","5","5","1","1","5","5","1","5","1","5","5","1","1","1","2","1","5","75","25","20","8","10","25","40","20","10","5","4","95","20","80","2","70","30","15","80","40","94","100","62","58","100","100","30","60","21","20","8000","2","","5","91","800","3000","33","1","2","40000","33","San Bernardino","1","2","1","2","1","6","2"
"2021-07-08 21:13:26","2021-07-08 21:37:17","0","","100","1430","1","2021-07-08 21:37:17","R_30jW6vfxoehpKYJ","","","","","","","anonymous","EN","4757","1","20","60","15","10","5","40","10","30","4","1","4","3","1","1","1","1","1","1","1","2","3","2","1","2","4","2","2","2","2","2","1","1","2","2","3","4","4","4","3","1","1","1","1","2","2","1","1","2","2","2","1","1","1","1","1","4","1","2","1","4","1","2","2","2","4","4","5","2","2","3","2","3","4","1","2","1","1","1","2","2","1","1","1","1","1","5","1","1","1","1","2","1","4","2","2","2","1","4","4","4","2","4","80","20","10","10","40","20","45","20","5","10","30","70","41","60","2","70","60","40","81","75","90","90","70","50","50","84","80","70","40","30","150","1","50","","40","500","400","41","1","5","125000","23","Los Angeles","3","2","1","2","1","6","2"
"2021-07-08 21:19:24","2021-07-08 21:37:52","0","","100","1108","1","2021-07-08 21:37:53","R_1hzhBhJLTt5v6ZH","","","","","","","anonymous","EN","1652","1","5","55","15","10","5","10","5","10","2","1","3","4","2","1","3","1","3","3","2","1","4","3","3","2","3","4","3","3","2","1","1","1","5","4","4","4","4","4","4","2","2","1","1","2","2","2","1","2","3","2","2","2","1","2","2","4","2","2","4","5","2","2","2","3","2","5","5","1","5","5","1","5","5","1","1","1","1","1","1","2","1","2","1","1","1","5","4","2","1","5","5","1","5","2","5","1","1","1","5","4","1","5","80","20","10","15","20","30","35","10","3","5","5","95","15","85","1","65","60","20","55","25","40","65","15","35","50","59","65","40","20","20","5000","1","10","","25","800","6000","41","1","1","12000","41","Alameda","2","2","1","2","1","6","2"
"2021-07-08 21:22:34","2021-07-08 21:38:23","0","","100","949","1","2021-07-08 21:38:23","R_27TJQCzYoS1ZKM8","","","","","","","anonymous","EN","2819","1","9","60","15","25","10","20","10","19","2","3","3","3","2","1","2","1","1","1","2","3","2","3","3","2","3","1","1","2","4","3","2","1","3","3","2","2","4","1","3","1","3","2","2","1","3","4","5","5","3","4","2","5","4","3","3","4","1","2","1","1","4","3","3","2","4","3","2","4","1","1","5","1","3","1","4","4","3","4","4","4","2","5","1","3","2","5","2","3","4","2","3","4","2","5","3","4","3","3","3","1","5","2","60","40","20","15","40","50","35","15","10","5","10","65","60","40","0.4","25","30","25","70","15","35","65","30","20","50","70","40","30","25","35","1000","3","","","25","500","1000","39","1","5","50000","39","Los Angeles","3","2","3","7","1","6","2"
"2021-07-08 21:27:10","2021-07-08 21:38:25","0","","100","674","1","2021-07-08 21:38:25","R_zVG9Ql7EtxFVqxz","","","","","","","anonymous","EN","1580","1","70","86","14","27","56","33","21","70","2","3","4","2","4","2","3","1","2","3","4","4","2","3","2","2","1","4","4","2","4","5","2","2","1","1","1","2","2","1","2","2","4","2","3","4","4","4","4","5","1","2","4","2","2","2","3","4","3","2","4","3","5","2","2","4","4","4","4","2","2","1","4","4","2","3","2","2","3","2","4","3","2","2","1","2","2","5","2","2","3","4","2","2","2","2","3","4","3","2","2","1","2","4","74","42","61","12","61","82","11","22","42","33","61","22","74","30","1","63","72","23","76","32","72","40","69","27","38","53","88","48","24","80","150","1","8","","62","150","200","38","1","1","35000","35","Shasta county","2","2","1","2","1","6","2"
"2021-07-08 21:10:15","2021-07-08 21:38:33","0","","100","1697","1","2021-07-08 21:38:33","R_Ah886hWEbYacaAh","","","","","","","anonymous","EN","9990","1","58","82","69","64","67","43","70","56","1","2","1","2","3","1","2","1","4","3","4","3","5","2","3","2","4","2","3","2","4","2","3","2","3","1","2","1","3","2","1","3","2","3","3","1","2","1","1","2","3","2","1","3","2","4","2","4","2","1","4","3","4","3","2","3","1","2","2","1","3","1","2","3","1","4","2","1","1","3","1","2","2","1","3","2","1","4","1","3","1","2","1","2","1","2","1","2","3","2","1","2","3","2","69","86","68","51","69","50","72","58","70","58","45","71","47","71","77","79","56","45","68","70","64","63","81","51","69","66","69","71","60","71","50","1","25","","62","","","39","2","1","70000","39","USA","2","1","2","1","1","5","2"
"2021-07-08 21:29:35","2021-07-08 21:39:07","0","","100","572","1","2021-07-08 21:39:08","R_2YM9Yo5Zb1nPuZK","","","","","","","anonymous","EN","5307","1","20","35","20","20","5","10","6","15","2","2","4","4","2","2","2","1","2","2","2","1","4","2","2","2","3","4","3","3","2","1","1","2","4","4","4","4","4","4","4","1","1","1","1","3","2","1","1","1","2","2","1","1","1","2","2","4","1","2","4","4","1","2","2","2","4","2","5","1","5","5","1","5","5","1","1","1","1","1","1","1","1","1","1","1","1","5","3","1","1","4","4","1","5","1","4","1","1","1","4","4","1","4","55","45","30","35","45","50","20","10","5","10","35","65","25","75","10","35","45","20","35","25","55","70","20","20","80","80","90","80","70","25","55000","1","10","","45","1000","1000","37","2","5","213000","37","Los Angeles","2","2","1","2","1","6","2"
"2021-07-08 21:29:16","2021-07-08 21:40:26","0","","100","670","1","2021-07-08 21:40:26","R_2VBDcqot0eLtNJQ","","","","","","","anonymous","EN","9181","1","70","92","52","70","68","81","61","66","3","2","1","2","2","2","3","1","2","2","2","3","2","2","3","2","3","2","1","2","2","3","2","1","2","2","1","2","2","3","3","2","1","2","3","3","2","2","1","2","2","3","3","2","3","2","2","4","3","2","1","3","2","1","1","2","3","3","2","3","3","2","2","3","3","2","2","1","2","3","3","2","2","1","2","3","2","5","2","3","1","2","3","3","2","3","3","2","2","3","3","2","2","3","60","79","69","69","58","80","57","45","70","53","65","66","77","64","0.5","63","72","61","56","68","80","53","77","43","25","38","66","56","82","54","100","3","","","64","150","200","48","1","1","30000","48","Calimesa","2","2","1","7","1","6","2"
"2021-07-08 21:22:14","2021-07-08 21:40:35","0","","100","1100","1","2021-07-08 21:40:35","R_2aVuKS9GanwuVaP","","","","","","","anonymous","EN","8540","1","3","30","45","15","7","65","25","55","2","2","3","3","4","2","2","1","2","1","2","2","4","2","3","3","3","4","3","2","2","2","1","1","3","4","3","4","4","4","3","1","1","1","1","1","1","1","2","2","2","2","2","2","1","2","1","4","1","2","3","3","2","2","2","2","1","3","4","2","4","5","1","5","5","1","2","2","1","1","2","2","3","2","2","2","2","5","2","2","2","2","2","1","3","2","2","1","1","2","2","3","2","4","65","35","3","2","35","30","45","15","7","3","10","90","20","80","3","70","55","30","45","20","35","70","10","25","50","40","70","35","25","55","3500","1","2","","25","3000","8000","64","2","1","13000","23","Ventura","1","2","1","3","1","6","2"
"2021-07-08 21:12:31","2021-07-08 21:40:51","0","","100","1700","1","2021-07-08 21:40:51","R_rqphhQjfShlqNlT","","","","","","","anonymous","EN","4903","1","27","40","15","20","5","25","10","25","3","3","4","3","4","2","3","1","2","1","3","2","4","3","4","3","2","4","3","4","3","2","2","2","3","3","3","3","4","1","3","3","2","2","2","3","3","2","2","4","3","2","3","2","2","2","3","4","1","2","3","2","2","2","1","2","3","3","4","2","4","4","1","2","5","2","2","2","1","1","3","2","2","3","1","","1","5","3","2","1","3","3","2","4","3","5","3","2","2","3","3","2","4","55","45","35","15","20","30","25","25","10","10","25","75","30","70","5","35","55","30","80","25","40","85","20","35","60","65","30","35","26","15","750","1","20","","60","1000","2000","37","1","5","75000","37","Los Angeles","2","2","3","3","1","5","2"
"2021-07-08 21:22:18","2021-07-08 21:41:05","0","","100","1126","1","2021-07-08 21:41:06","R_3R73S8ZAkNlLq5r","","","","","","","anonymous","EN","2770","1","20","30","25","20","10","30","7","12","3","2","3","3","2","3","","1","2","2","3","4","2","2","3","2","3","3","3","3","3","3","3","2","2","2","2","2","4","4","2","2","2","2","2","2","2","2","2","2","3","2","2","3","2","2","2","4","2","2","2","3","2","3","2","2","3","2","5","1","5","3","2","2","4","1","2","3","2","1","3","2","3","1","1","1","1","5","3","2","3","2","4","3","4","2","5","2","3","4","3","2","2","5","70","30","10","30","30","45","30","20","10","5","62","42","51","41","3","60","60","40","50","40","35","52","32","30","23","80","50","40","20","20","100","1","10","","39","1200","2200","22","1","1","39000","22","San Luis Obispo","2","2","1","2","1","6","1"
"2021-07-08 21:14:33","2021-07-08 21:41:32","0","","100","1619","1","2021-07-08 21:41:32","R_2U0hZZv8UBend4k","","","","","","","anonymous","EN","5955","1","55","17","14","16","32","9","16","20","2","1","1","3","2","4","3","1","3","2","4","3","2","2","2","2","3","2","3","2","3","2","1","3","2","2","","1","1","2","2","2","1","3","1","4","2","4","1","2","3","2","1","2","2","1","2","4","2","1","2","3","1","2","3","1","2","3","4","4","2","3","2","4","2","4","3","2","1","3","1","2","3","4","2","2","1","5","2","3","1","3","2","1","3","2","4","3","4","3","4","3","2","3","29","19","10","10","30","9","19","18","6","11","10","15","31","29","3","30","40","29","81","62","51","19","9","21","9","33","50","39","30","30","3000","3","","","40","1000","750","62","1","3","45000","62","Suisun","2","2","2","2","1","6","2"
"2021-07-08 21:33:08","2021-07-08 21:42:06","0","","100","538","1","2021-07-08 21:42:07","R_2cwPmhIOfdUpR03","","","","","","","anonymous","EN","9040","1","71","42","28","41","31","51","32","72","2","1","2","2","3","2","3","1","2","3","2","1","3","3","2","2","1","2","3","2","2","2","1","3","2","2","2","1","2","2","1","2","3","3","2","2","3","1","2","2","3","3","2","3","3","2","3","4","2","2","3","4","3","2","3","3","2","3","2","1","2","3","3","2","3","2","2","2","3","3","2","3","3","2","2","3","2","5","2","3","3","2","3","2","3","2","2","3","2","2","3","2","2","4","48","35","53","23","74","39","15","42","20","29","17","62","79","41","0.5","47","53","42","45","41","36","55","32","38","46","44","37","35","60","39","2000","2","","3","60","15000","10000","34","2","1","40000","34","SAN BERNARDINO","2","1","1","2","1","6","2"
"2021-07-08 21:21:26","2021-07-08 21:42:15","0","","100","1248","1","2021-07-08 21:42:15","R_3Mh7tE9PMWIymS8","","","","","","","anonymous","EN","7584","1","7","43","13","28","20","32","50","20","2","1","2","5","4","1","3","1","1","1","1","2","3","5","5","4","5","4","4","3","3","1","2","1","1","2","3","4","4","4","4","1","1","1","1","1","4","2","2","4","2","2","1","1","1","1","2","4","3","1","3","4","1","1","1","1","2","1","3","2","3","4","1","5","4","3","1","1","1","1","1","3","1","1","1","1","1","5","1","1","1","2","2","1","4","1","4","2","1","5","5","1","1","4","71","31","31","59","31","20","40","30","38","15","29","71","39","68","1","42","51","22","40","29","60","22","47","51","21","22","47","42","49","23","3000","2","","10","70","500","4000","48","2","2","80000","6","los angeles","1","2","3","2","1","5","2"
"2021-07-08 21:25:59","2021-07-08 21:42:52","0","","100","1012","1","2021-07-08 21:42:52","R_3dWdQFtXhEnVfOg","","","","","","","anonymous","EN","4474","1","20","50","23","18","1","35","10","10","2","2","2","2","2","2","2","1","1","1","2","3","3","2","2","4","4","3","3","2","3","1","1","2","4","4","2","3","3","4","3","1","1","1","1","2","2","1","2","2","2","2","2","2","2","2","1","4","1","1","2","3","1","1","1","1","2","4","4","2","4","4","2","4","4","2","1","1","1","1","1","2","2","1","1","1","1","5","3","2","1","3","3","1","5","1","4","1","2","2","3","2","2","4","60","40","35","20","40","34","32","20","5","3","14","85","40","62","1","60","70","15","51","22","80","68","19","19","50","49","36","41","30","10","8000","1","5","","19","500","6000","28","1","1","100000","28","Orange","2","2","1","2","1","6","2"
"2021-07-08 21:10:10","2021-07-08 21:43:12","0","","100","1982","1","2021-07-08 21:43:12","R_0TgMaVUR4syJIRP","","","","","","","anonymous","EN","3924","1","4","55","25","5","3","10","3","10","2","2","3","3","3","2","2","1","2","2","2","2","4","3","2","3","2","3","3","3","2","2","2","2","3","2","3","4","1","4","4","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","4","2","2","2","3","3","3","2","2","3","3","4","4","3","4","2","4","4","4","2","2","3","3","2","1","2","2","2","2","2","5","2","2","2","3","3","1","4","2","2","2","1","2","2","4","2","3","61","40","40","20","3","45","30","15","4","3","35","65","65","35","1","40","25","10","72","32","56","41","9","9","6","6","42","32","16","39","3000","1","10","","60","1500","15000","42","1","5","119000","10","Santa Clara","2","2","1","3","1","5","1"
"2021-07-08 21:26:23","2021-07-08 21:43:49","0","","100","1046","1","2021-07-08 21:43:50","R_87b1QNdDmmEU0uJ","","","","","","","anonymous","EN","5837","1","25","65","30","20","10","13","8","20","3","2","4","3","3","2","3","1","1","2","4","2","4","2","3","3","4","3","2","4","2","2","2","3","5","3","3","4","4","4","3","2","2","1","1","2","3","3","2","2","4","3","2","4","3","3","2","4","2","2","3","4","2","2","3","3","4","4","5","1","5","4","1","5","5","1","3","3","2","1","2","3","2","3","2","1","3","5","3","1","3","4","4","2","3","2","5","3","2","2","3","2","3","4","7","4","25","4","5","50","25","20","5","5","15","85","30","70","2","55","70","35","90","31","82","80","30","13","71","82","47","24","28","22","100","1","10","","61","500","1500","25","2","1","155000","20","Orange County and LA County","2","2","1","3","1","5","2"
"2021-07-08 21:28:35","2021-07-08 21:43:58","0","","100","923","1","2021-07-08 21:43:59","R_bO42asHiHBPSL4t","","","","","","","anonymous","EN","6040","1","89","76","13","16","81","22","18","86","2","2","2","3","2","2","3","1","2","2","3","2","2","3","3","4","3","2","2","3","2","2","3","3","2","","1","2","2","3","2","2","2","3","3","3","2","3","4","4","2","2","2","2","3","4","4","4","2","1","2","2","2","","3","3","3","2","2","3","3","2","3","2","2","1","2","2","3","2","2","2","1","2","2","2","2","5","2","3","3","2","1","2","2","3","2","3","3","2","2","2","1","3","80","56","38","31","87","71","38","42","66","27","70","37","78","68","0.5","57","71","62","70","69","77","72","56","54","12","57","74","60","44","83","2","1","5","","87","2","1","38","2","1","10000","0","United States of america","1","2","1","1","1","5","2"
"2021-07-08 21:20:39","2021-07-08 21:44:20","0","","100","1420","1","2021-07-08 21:44:20","R_338cNiHW2WCCHOk","","","","","","","anonymous","EN","2275","1","50","50","19","39","33","55","42","70","2","3","2","3","3","2","3","1","3","2","2","3","3","2","2","2","1","2","3","2","2","3","1","2","2","2","1","1","2","2","2","2","4","3","2","2","3","1","2","2","3","3","2","3","2","2","4","5","3","2","1","3","3","2","3","3","2","3","2","1","2","3","3","2","1","2","2","3","2","3","2","2","2","3","2","3","3","5","2","1","2","3","2","2","3","2","2","3","2","3","3","3","2","4","58","34","36","20","55","28","55","43","39","45","60","42","75","50","0.5","57","55","30","40","49","24","49","58","49","56","40","74","61","54","63","1500","3","","","70","10000","20000","58","1","1","50000","58","ORANGE COUNTY","1","2","1","1","1","6","2"
"2021-07-08 21:25:33","2021-07-08 21:45:58","0","","100","1225","1","2021-07-08 21:45:59","R_1ie4E5C3QQCMmI0","","","","","","","anonymous","EN","9458","1","15","54","15","25","1","5","1","12","5","3","4","3","4","3","4","1","1","1","3","4","5","4","4","3","5","5","5","3","4","3","1","2","2","2","3","4","4","4","3","3","2","1","1","2","1","1","1","2","2","2","1","1","1","2","2","4","2","2","5","5","1","2","2","3","3","5","5","1","5","5","1","2","5","1","1","1","1","1","1","1","1","2","1","1","1","5","5","4","1","5","5","1","5","2","5","1","2","1","3","3","1","5","40","60","20","25","5","40","20","25","1","3","30","70","20","80","0.5","20","40","25","15","30","60","95","4","8","75","50","75","15","5","15","2000","3","","","15","1000","5000","38","1","1","20000","31","San Diego","3","2","1","3","1","6","2"
"2021-07-08 21:23:58","2021-07-08 21:46:00","0","","100","1321","1","2021-07-08 21:46:00","R_1pmNN622083ji5l","","","","","","","anonymous","EN","3660","1","15","40","20","20","5","20","5","10","5","5","5","1","5","5","5","1","1","1","1","5","5","5","5","5","5","5","5","5","5","5","1","2","1","2","2","2","3","4","2","5","5","2","1","2","5","1","1","1","1","1","1","1","2","5","5","4","1","4","5","5","1","2","5","5","2","5","5","1","5","5","1","5","5","1","1","1","1","1","1","2","1","1","1","1","1","5","5","1","1","5","5","1","5","1","5","1","1","1","3","5","1","5","50","50","15","10","20","30","25","25","5","15","40","60","40","60","0.2","25","10","3","5","3","5","33","0","0","10","20","5","2","1","20","60","1","2","","30","200","100","26","3","2","64000","26","Los Angeles County","2","2","1","2","1","6","2"
"2021-07-08 21:37:22","2021-07-08 21:46:46","0","","100","564","1","2021-07-08 21:46:46","R_2dW038A0WEwTAdw","","","","","","","anonymous","EN","1762","1","50","39","22","44","64","26","36","50","4","3","2","3","1","3","2","1","2","2","3","3","2","2","2","3","2","3","2","2","2","3","2","3","2","2","2","2","2","2","2","2","3","2","2","2","3","2","2","2","3","2","3","2","2","2","3","4","3","4","2","3","3","2","2","3","3","3","3","2","2","3","3","2","3","3","2","1","3","1","1","1","2","2","2","2","2","5","3","2","2","4","4","2","3","3","2","2","2","3","3","2","2","5","32","18","26","30","24","50","26","35","65","19","12","20","37","10","5","42","7","3","26","13","18","26","10","3","27","5","47","22","23","18","1000","2","","8","20","500","1000","36","1","1","50000","36","US","2","2","1","7","1","6","2"
"2021-07-08 21:02:25","2021-07-08 21:47:49","0","","100","2723","1","2021-07-08 21:47:49","R_2PAVL5IrBsTic1W","","","","","","","anonymous","EN","8072","1","25","50","25","25","20","25","25","15","3","3","3","3","3","3","3","1","1","1","1","2","3","3","3","2","1","1","1","1","1","1","1","1","2","3","2","4","4","4","4","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","2","4","1","1","1","1","5","1","1","1","5","1","5","5","5","5","1","5","5","1","1","1","1","1","1","1","1","1","1","1","1","5","1","1","1","1","1","1","1","1","1","1","1","1","1","3","5","2","50","50","10","10","15","25","25","25","15","15","17","32","23","51","1.0","40","59","51","69","62","67","73","70","74","74","76","50","39","43","12","5000","3","","","27","2000","3000","22","2","5","100000","11","Los Angeles","2","2","3","4","1","6","1"
"2021-07-08 21:10:34","2021-07-08 21:48:18","0","","100","2264","1","2021-07-08 21:48:18","R_2QSxjPW13ZgoQFG","","","","","","","anonymous","EN","3614","1","64","84","13","22","35","83","43","60","2","4","4","2","4","2","2","1","2","3","2","4","4","4","3","2","2","4","4","2","4","2","2","2","1","2","3","1","1","1","2","2","3","1","2","2","3","3","2","3","4","2","3","3","2","2","3","4","3","2","4","2","4","1","2","2","3","4","2","2","3","4","2","2","3","2","2","2","3","2","2","3","2","1","1","2","2","5","2","2","3","3","2","2","4","2","2","3","4","2","2","1","2","4","72","33","61","69","23","84","28","12","57","21","86","46","84","61","2","74","61","32","51","34","52","37","26","35","20","29","85","72","58","73","150","2","","5","74","20","50","53","2","1","35000","53","Alameda County","2","2","1","2","1","6","2"
"2021-07-08 21:21:08","2021-07-08 21:48:51","0","","100","1663","1","2021-07-08 21:48:52","R_24jfu1514GQzu3S","","","","","","","anonymous","EN","2451","1","10","30","24","37","7","44","33","15","3","2","4","3","3","1","2","1","1","1","2","5","3","4","4","3","4","2","2","3","3","2","1","1","3","2","2","2","2","3","2","1","1","1","1","1","1","3","4","4","5","5","3","4","3","3","2","4","3","3","2","2","5","3","3","2","3","5","3","3","3","3","3","1","3","4","3","2","2","3","4","2","3","4","3","3","2","5","1","3","3","2","2","3","3","5","3","4","3","4","4","2","3","2","80","19","1","10","50","78","10","10","1","1","15","85","15","85","2","70","90","4","34","61","50","96","69","55","70","80","75","40","30","20","100","3","","","75","1500","10000","29","2","4","31000","29","Ventura","1","2","3","4","1","6","2"
